Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
125791,0.128906069440914,0.900739029572063,-0.589384315735338,-0.749886587268583,1.09237399647031,-0.280669094021852,0.810746711788675,0.115157468030907,-0.139764943167613,-0.640357148661719,0.459200027121242,-0.0618370132741161,-0.916589528115531,-0.664394238809035,-0.806960261715159,0.699599850430477,0.00796691097286792,0.536134553947143,0.23164867003997,-0.00821260073630552,-0.327675518839429,-0.87836787029913,0.0465135395057275,0.0651855531457237,-0.422302454857213,0.124927972776628,0.2109778763924,0.0679874725273372,5.99,0
35415,-0.634638755807234,0.775521266880668,1.72820647234889,-1.39197490879847,-0.144804047308046,-0.740882462042696,0.529489959270479,0.0935100140492237,-0.285506143143695,-0.561914964362127,1.22225601400986,0.674518358819246,-0.0307428714546489,0.133092465578724,-0.200317695932208,0.79346405844367,-0.92895243637448,0.139699649643272,-0.396182466183251,0.0385500630546006,-0.0325670106041637,-0.0689683070631437,-0.0949608276432263,0.365091524259053,-0.372642520508568,0.701572829043065,0.256162818708153,0.163883019849335,0.92,0
40156,1.01307677411388,-0.302007979863853,0.914522393549502,0.492132621779387,-0.840513454424917,-0.0654425656215007,-0.50172648985144,0.234302155870137,0.233451292591193,0.0226612230826634,1.65890418894942,0.633193080476918,-0.760398562784501,0.460566065639017,0.953132929238747,0.471668512111387,-0.380539505612608,-0.0635331663951818,-0.449805087724653,-0.0390972338223803,0.0287817357103699,-0.091675990444277,0.0970899551431164,0.230382903119273,-0.0415485605425436,0.314889952658314,-0.0181287382697501,0.0220493603196344,65.62,0
83571,1.16111345990957,0.531673639080452,0.649771256835049,2.28667509748302,-0.0199159215954256,-0.0227317612626087,-0.000605071810894436,0.0827121913599954,-0.935053101289631,0.846698586643513,0.873268882660601,0.396667221241005,-0.233656886219914,0.514281189622793,-0.0877151553087446,1.0810825342269,-1.00633979107664,0.164294017967247,-0.50548501730971,-0.141808635932516,-0.220953232632848,-0.767807494443107,0.0929590523811849,-0.0554604959700454,0.253410449412086,-0.262400000392001,-0.0131270266743395,0.0150662992271137,5.47,0
157385,-1.06853149645277,1.71615101172734,-0.765723160962147,-0.622922378221159,0.0799099647034545,-1.00486833664415,0.533756474725225,0.308903914231264,0.251557207910323,0.702528785203885,0.744672605831113,0.645000902320496,-0.472487041924998,0.786788589396343,-0.144733033764619,-0.265885741678039,-0.476962575244117,0.573592953947193,0.135546852236533,0.207693274436071,0.397085518944896,1.38383012496742,-0.0140087080512838,0.032066049073089,-0.691375905509009,-0.234362653827693,0.564478144232678,0.423810960543261,0.89,0
135902,-0.579816914747556,0.479066171679508,0.264079226894194,-1.66180215691913,2.47130755907696,4.00473238614494,-0.190572614310766,1.19277284071894,0.0325432456782221,-0.612620343106446,-0.249998122860695,-0.032776594671171,-0.218027201939764,-0.00110050307605854,0.599577571026866,0.283169157214549,-0.666760450446414,-0.308324520732357,-0.324597688687774,0.127220238742589,-0.195995063331548,-0.549283797080405,-0.0106543971925016,0.678442681139214,-0.313476725792774,0.0386255765998201,0.360714332977493,0.191097094617511,4.99,0
51321,0.981634045616788,-0.0137966424237536,0.702670378195798,1.1794592578105,0.141590213738327,1.29521627621389,-0.350124402030515,0.487121852714378,0.426048369288845,-0.362567060956959,0.5524957461681,1.05079902506615,-0.0973583323679282,0.0667770103376583,0.882449614336964,-1.65573775346305,1.24945229577797,-2.60845156889962,-1.62562961344466,-0.289285954171167,-0.11179303930643,0.00874728168107398,0.192576027540467,-0.639571238233664,0.165877578065584,-0.418654727593149,0.110629844101964,0.0164451881224991,9.65,0
166746,1.96221473273898,-1.06225275763897,-1.03939541667951,-0.602403301259197,-0.897808119408409,-0.596703419425778,-0.874500287395059,-0.15989443177427,0.0704611089860596,0.154995094759091,-0.645919914224656,-0.335136225450133,1.23360471374346,-1.99753323720441,0.365546788081811,1.64278991193106,0.898474020241111,-0.454325119277402,0.187264515677634,0.290442731354836,0.44876869943076,1.24164816562524,-0.0997516767402166,-0.434115518409266,-0.059813883968061,0.0530088542251941,0.0229738149216412,-0.0041759484269214,117.51,0
763,1.48149506055562,-0.267244459667757,-0.393097026845478,-0.7759068244414,-0.351495551908683,-1.11054084272373,-0.00208719125615088,-0.408309147653539,-1.19334585802368,0.672172448852874,-0.589665475458295,-0.517446164303768,0.700679715402729,-0.0129883803284515,0.404594644156949,0.848548437463662,0.198754105744528,-1.49959858143677,0.819113340680911,0.115168912674131,0.164157654459332,0.433039134077452,-0.233274606897475,-0.0584061187254996,0.875545287091767,-0.0556538918476079,-0.0264791020550904,-0.00186099753514039,15.0,0
152337,-0.180914587854806,0.774520153884133,-1.00695490287839,-1.10860510823385,1.45896975739478,-1.31500170460653,1.63379887483297,-0.371429283066865,-0.327808511817199,-0.484223615277788,-1.19267852664713,-0.475196754789055,-0.690159273928844,0.803025388092768,-0.0594216874298833,-0.554584932852425,-0.470284278276472,-0.203176249766734,-0.0501068319887827,0.0536253265064516,0.257562764691117,0.779616231587975,-0.11468867099105,0.611400632199963,-0.256350399908496,0.0651772721517633,0.368162310874091,0.279090454391477,38.52,0
